sector_id,gouvernorat,gov_type,zone_type,lat,lon,population,nb_menages,taille_menage,surface_km2,densite_pop,nb_food_poi,nb_bennes_org,dist_centre,zone_coeff,nb_chiens,risk_class
GAF_0021,Gafsa,mixed,residential,34.50528,8.73523,5723,1771,3.23,5.277,1084.5,5,6,0.358,1.0,510,1
GAF_0022,Gafsa,mixed,park,34.38761,8.72481,16068,4659,3.45,2.347,6845.1,3,21,0.695,0.9,919,1
GAF_0023,Gafsa,mixed,mixed,34.45398,8.73546,11791,4475,2.63,1.731,6810.5,14,19,0.449,1.3,1390,2
GAF_0024,Gafsa,mixed,residential,34.34849,8.69223,3749,1004,3.73,2.542,1474.5,6,5,0.65,1.0,274,1
GAF_0025,Gafsa,mixed,commercial,34.45497,8.80757,6717,1328,5.06,1.471,4567.2,30,13,0.794,1.6,848,2
GAF_0026,Gafsa,mixed,residential,34.46466,8.74172,7065,2020,3.5,0.71,9956.1,4,12,0.459,1.0,573,1
GAF_0027,Gafsa,mixed,residential,34.38478,8.86545,9951,3104,3.2,1.516,6565.1,4,12,0.307,1.0,1079,2
GAF_0028,Gafsa,mixed,park,34.47146,8.77262,4136,1371,3.02,0.33,12540.0,2,10,0.522,0.9,385,1
GAF_0029,Gafsa,mixed,commercial,34.3869,8.82438,5175,1589,3.26,0.89,5817.7,25,7,0.889,1.6,800,2
GAF_0030,Gafsa,mixed,mixed,34.42815,8.69418,8353,2428,3.44,0.468,17832.6,17,14,0.345,1.3,947,2
GAF_0031,Gafsa,mixed,park,34.42458,8.76411,5791,1440,4.02,3.056,1894.8,4,11,0.208,0.9,527,1
GAF_0032,Gafsa,mixed,commercial,34.37726,8.81047,4068,982,4.14,0.719,5654.7,15,1,0.503,1.6,574,2
GAF_0033,Gafsa,mixed,mixed,34.38776,8.72002,5227,1202,4.35,9.046,577.8,13,9,0.871,1.3,631,2
GAF_0034,Gafsa,mixed,commercial,34.46281,8.77534,9339,2644,3.53,4.153,2248.7,26,8,0.427,1.6,1116,2
GAF_0035,Gafsa,mixed,residential,34.44054,8.69452,21761,7359,2.96,1.657,13129.5,6,34,0.196,1.0,2112,1
GAF_0036,Gafsa,mixed,commercial,34.4271,8.7749,2950,739,3.99,2.35,1255.6,20,1,0.559,1.6,563,2
GAF_0037,Gafsa,mixed,periphery,34.4597,8.74924,8797,2407,3.65,0.96,9161.2,2,18,0.534,0.8,616,1
GAF_0038,Gafsa,mixed,mixed,34.40749,8.68907,5140,1644,3.13,4.371,1176.1,17,6,0.788,1.3,615,2
GAF_0039,Gafsa,mixed,residential,34.38087,8.81779,5283,1600,3.3,0.881,5997.2,4,5,0.478,1.0,387,1
GAF_0040,Gafsa,mixed,periphery,34.32213,8.87169,10949,3260,3.36,1.024,10690.8,1,12,0.877,0.8,1000,1
GAF_0041,Gafsa,mixed,residential,34.32949,8.80891,8828,2270,3.89,1.008,8760.4,5,7,0.831,1.0,916,2
GAF_0042,Gafsa,mixed,residential,34.39086,8.79383,3160,1036,3.05,5.0,632.0,5,4,0.424,1.0,303,1
GAF_0043,Gafsa,mixed,residential,34.47245,8.72606,8813,2316,3.8,1.093,8064.6,5,12,0.565,1.0,652,1
GAF_0044,Gafsa,mixed,periphery,34.40441,8.73694,5333,1339,3.98,0.906,5887.2,1,8,0.428,0.8,372,1
GAF_0045,Gafsa,mixed,residential,34.48957,8.71743,11313,3412,3.32,1.314,8607.1,9,13,0.391,1.0,1162,2
GAF_0046,Gafsa,mixed,residential,34.38509,8.74239,14426,5310,2.72,1.258,11464.2,6,15,0.415,1.0,1385,1
GAF_0047,Gafsa,mixed,commercial,34.41289,8.77628,3219,882,3.65,1.219,2641.3,28,1,0.344,1.6,486,2
GAF_0048,Gafsa,mixed,periphery,34.49868,8.78258,6715,1941,3.46,1.49,4507.7,2,5,0.314,0.8,329,0
GAF_0049,Gafsa,mixed,commercial,34.36087,8.81953,3740,1007,3.71,3.549,1053.8,27,5,0.19,1.6,519,2
TOZ_0000,Tozeur,rural,residential,33.86223,8.16212,2203,623,3.53,0.35,6302.0,5,2,0.433,1.0,161,1
TOZ_0001,Tozeur,rural,periphery,33.93753,8.15765,1559,448,3.48,1.323,1178.1,4,1,0.735,0.8,103,1
TOZ_0002,Tozeur,rural,residential,33.91804,8.0352,1727,594,2.9,2.647,652.4,6,3,0.692,1.0,140,1
TOZ_0003,Tozeur,rural,mixed,33.95141,8.13871,708,186,3.79,1.733,408.6,11,1,0.445,1.3,66,1
TOZ_0004,Tozeur,rural,residential,33.88202,8.096,3394,865,3.92,1.062,3194.8,4,4,0.356,1.0,325,1
TOZ_0005,Tozeur,rural,park,33.90523,8.13482,2499,719,3.47,5.603,446.0,0,2,0.224,0.9,167,1
TOZ_0006,Tozeur,rural,mixed,33.95516,8.11851,1409,454,3.1,4.74,297.3,13,1,0.076,1.3,96,1
TOZ_0007,Tozeur,rural,mixed,34.01596,8.13153,1331,424,3.14,0.737,1805.8,9,2,0.479,1.3,158,2
TOZ_0008,Tozeur,rural,mixed,33.87361,8.09722,2518,728,3.45,1.929,1305.1,7,6,0.476,1.3,281,2
TOZ_0009,Tozeur,rural,periphery,33.93623,8.23959,1506,369,4.08,1.756,857.4,1,5,0.306,0.8,162,2
TOZ_0010,Tozeur,rural,residential,33.93824,8.24774,6588,2030,3.25,1.14,5780.3,8,9,0.393,1.0,540,1
TOZ_0011,Tozeur,rural,residential,33.85485,8.10844,1492,419,3.55,1.17,1274.9,8,5,0.241,1.0,144,1
TOZ_0012,Tozeur,rural,residential,33.98148,8.13758,2555,743,3.44,5.063,504.6,5,5,0.401,1.0,204,1
TOZ_0013,Tozeur,rural,residential,33.98928,8.12283,5814,2020,2.88,6.916,840.6,6,5,0.541,1.0,462,1
TOZ_0014,Tozeur,rural,residential,33.99476,8.12374,3060,1207,2.53,1.072,2855.5,5,7,0.173,1.0,374,2
TOZ_0015,Tozeur,rural,residential,33.92643,8.07225,1440,523,2.75,1.274,1130.6,3,2,0.688,1.0,147,2
TOZ_0016,Tozeur,rural,residential,33.93925,8.08154,2948,929,3.17,1.138,2591.3,8,5,0.357,1.0,311,2
TOZ_0017,Tozeur,rural,periphery,33.92801,8.15986,4000,1123,3.56,2.203,1815.9,2,2,0.642,0.8,345,1
TOZ_0018,Tozeur,rural,residential,33.89078,8.05511,2852,864,3.3,2.926,974.6,11,1,0.701,1.0,241,1
TOZ_0019,Tozeur,rural,periphery,34.02568,8.13571,3489,1092,3.19,0.757,4606.8,2,9,0.607,0.8,215,1
TOZ_0020,Tozeur,rural,residential,33.88939,8.10306,2107,692,3.04,1.298,1623.8,3,1,0.69,1.0,217,2
TOZ_0021,Tozeur,rural,residential,33.9363,8.1235,4041,1658,2.44,1.269,3185.4,3,8,0.548,1.0,415,2
TOZ_0022,Tozeur,rural,periphery,33.90072,8.09328,2212,528,4.18,1.272,1738.7,2,4,0.316,0.8,180,1
TOZ_0023,Tozeur,rural,mixed,33.91586,8.16001,4441,1110,4.0,0.496,8960.4,9,7,0.892,1.3,518,2
TOZ_0024,Tozeur,rural,park,33.84021,8.07528,3807,1174,3.24,1.196,3183.7,3,1,0.399,0.9,313,1
TOZ_0025,Tozeur,rural,periphery,33.85337,8.12615,3829,1174,3.26,1.274,3005.4,0,6,0.126,0.8,325,1
TOZ_0026,Tozeur,rural,periphery,33.93116,8.1751,1808,466,3.87,3.172,570.0,2,3,0.524,0.8,124,1
TOZ_0027,Tozeur,rural,residential,33.92797,8.161,2193,684,3.2,1.829,1198.8,3,2,0.661,1.0,170,1
TOZ_0028,Tozeur,rural,periphery,33.99194,8.19639,2147,494,4.34,3.334,644.0,0,5,0.873,0.8,128,1
TOZ_0029,Tozeur,rural,residential,33.90517,8.10145,2574,834,3.08,1.463,1758.8,4,1,0.078,1.0,179,1
TOZ_0030,Tozeur,rural,residential,33.91766,8.13843,2178,568,3.83,8.309,262.1,5,1,0.091,1.0,142,1
TOZ_0031,Tozeur,rural,periphery,33.89019,7.99489,2251,650,3.46,2.019,1114.9,3,1,0.263,0.8,184,1
TOZ_0032,Tozeur,rural,periphery,33.97426,8.15635,3142,961,3.27,2.324,1352.1,1,6,0.769,0.8,241,1
TOZ_0033,Tozeur,rural,mixed,33.9792,8.10715,1736,466,3.72,0.52,3341.2,14,5,0.742,1.3,222,2
TOZ_0034,Tozeur,rural,residential,33.92163,8.13801,2212,650,3.4,0.732,3021.8,6,1,0.121,1.0,170,1
TOZ_0035,Tozeur,rural,residential,33.88403,8.07011,1465,375,3.9,2.754,531.9,6,1,0.825,1.0,124,1
TOZ_0036,Tozeur,rural,periphery,33.9403,8.22853,976,287,3.4,3.419,285.4,3,1,0.365,0.8,61,1
TOZ_0037,Tozeur,rural,periphery,33.9833,8.15835,5127,1612,3.18,4.062,1262.2,3,6,0.322,0.8,274,1
TOZ_0038,Tozeur,rural,residential,33.91919,8.14221,2537,966,2.63,0.384,6606.6,7,2,0.808,1.0,232,1
TOZ_0039,Tozeur,rural,park,33.96587,8.11077,1767,456,3.87,3.505,504.1,1,3,0.612,0.9,153,1
TOZ_0040,Tozeur,rural,mixed,33.99726,8.15502,1941,396,4.89,2.048,947.8,10,1,0.798,1.3,206,2
TOZ_0041,Tozeur,rural,periphery,33.90142,8.14211,1331,398,3.34,1.333,998.6,2,1,0.538,0.8,96,1
TOZ_0042,Tozeur,rural,periphery,33.91483,8.04596,2702,890,3.03,3.276,824.7,1,3,0.457,0.8,208,1
TOZ_0043,Tozeur,rural,residential,33.8782,8.17474,1122,323,3.47,2.181,514.5,8,1,0.94,1.0,88,1
TOZ_0044,Tozeur,rural,park,33.91458,8.03372,1520,397,3.82,1.694,897.5,1,1,0.485,0.9,146,1
TOZ_0045,Tozeur,rural,mixed,33.86575,8.0876,1266,297,4.26,0.837,1512.4,6,2,0.762,1.3,157,2
TOZ_0046,Tozeur,rural,residential,33.94187,8.13695,9215,3466,2.66,0.798,11548.3,9,17,0.406,1.0,1067,2
TOZ_0047,Tozeur,rural,periphery,33.92833,8.14133,2292,734,3.12,1.95,1175.7,0,3,0.147,0.8,144,1
TOZ_0048,Tozeur,rural,residential,34.03704,8.17387,5855,2100,2.79,0.729,8026.3,5,10,0.338,1.0,387,1
TOZ_0049,Tozeur,rural,mixed,33.92162,8.18817,1956,548,3.57,0.498,3929.1,7,2,0.186,1.3,207,2
KEB_0000,Kebili,rural,mixed,33.69524,8.89318,2424,640,3.78,1.864,1300.3,11,9,0.246,1.3,311,2
KEB_0001,Kebili,rural,mixed,33.68014,8.97237,1572,391,4.01,10.042,156.5,13,2,0.647,1.3,142,1
KEB_0002,Kebili,rural,residential,33.74974,8.94887,1235,312,3.95,0.658,1878.3,7,3,0.415,1.0,131,2
KEB_0003,Kebili,rural,periphery,33.65978,8.95318,2071,643,3.22,6.734,307.5,2,7,0.566,0.8,128,1
KEB_0004,Kebili,rural,periphery,33.76096,8.93756,4322,991,4.36,6.643,650.6,6,10,0.375,0.8,328,1
KEB_0005,Kebili,rural,residential,33.76897,9.0012,6732,2409,2.79,1.931,3486.6,1,5,0.696,1.0,567,1
KEB_0006,Kebili,rural,mixed,33.70606,8.99959,1189,346,3.43,1.238,960.3,16,4,0.67,1.3,207,2
KEB_0007,Kebili,rural,residential,33.74,9.08629,6846,1603,4.27,2.656,2578.0,3,9,0.194,1.0,510,1
KEB_0008,Kebili,rural,periphery,33.66213,9.00844,2095,726,2.88,1.603,1306.7,1,2,0.449,0.8,213,2
KEB_0009,Kebili,rural,residential,33.74372,8.93612,4187,1605,2.61,4.825,867.8,0,5,0.365,1.0,329,1
KEB_0010,Kebili,rural,periphery,33.68729,8.93595,1889,686,2.75,3.085,612.3,3,5,0.787,0.8,147,1
KEB_0011,Kebili,rural,residential,33.71392,9.03019,2025,606,3.34,2.756,734.7,4,1,0.307,1.0,170,1
KEB_0012,Kebili,rural,residential,33.68536,9.02664,2551,662,3.85,8.409,303.4,4,5,0.713,1.0,153,1
KEB_0013,Kebili,rural,periphery,33.65811,9.06095,5290,1874,2.82,7.165,738.3,4,6,0.283,0.8,369,1
KEB_0014,Kebili,rural,park,33.7467,8.95244,2443,820,2.98,1.47,1662.3,3,6,0.509,0.9,209,1
KEB_0015,Kebili,rural,residential,33.68339,9.04313,2654,648,4.09,1.619,1638.9,9,2,0.566,1.0,232,1
KEB_0016,Kebili,rural,residential,33.74709,8.94983,2300,744,3.09,2.864,803.1,5,4,0.137,1.0,173,1
KEB_0017,Kebili,rural,residential,33.63498,8.94187,4495,1200,3.74,0.254,17713.9,4,7,0.199,1.0,619,2
KEB_0018,Kebili,rural,residential,33.68006,8.97003,2982,745,4.0,1.065,2799.9,4,6,0.205,1.0,295,1
KEB_0019,Kebili,rural,residential,33.76414,8.96519,3474,825,4.21,4.121,843.0,4,4,0.073,1.0,415,2
KEB_0020,Kebili,rural,periphery,33.7328,8.95409,6663,1663,4.01,4.712,1413.9,2,9,0.245,0.8,438,1
KEB_0021,Kebili,rural,residential,33.70955,9.02303,3325,1350,2.46,1.541,2157.2,6,1,0.545,1.0,352,2
KEB_0022,Kebili,rural,mixed,33.78368,9.00928,2762,878,3.14,5.587,494.4,6,6,0.275,1.3,198,1
KEB_0023,Kebili,rural,periphery,33.6923,8.97364,3539,911,3.88,6.536,541.4,3,1,0.858,0.8,290,1
KEB_0024,Kebili,rural,residential,33.68757,9.06559,1784,545,3.27,1.394,1280.2,5,2,0.56,1.0,144,1
KEB_0025,Kebili,rural,periphery,33.64111,8.92883,3673,1083,3.39,1.528,2404.1,3,6,0.416,0.8,139,0
KEB_0026,Kebili,rural,periphery,33.73302,8.92267,6826,1968,3.47,1.654,4126.3,2,9,0.576,0.8,440,1
KEB_0027,Kebili,rural,periphery,33.66112,8.93001,10456,2676,3.91,0.395,26489.5,2,17,0.963,0.8,867,1
KEB_0028,Kebili,rural,residential,33.77811,8.89223,2680,903,2.97,1.622,1652.5,5,3,0.556,1.0,283,2
KEB_0029,Kebili,rural,periphery,33.71064,8.98976,2129,720,2.96,2.913,730.9,1,2,0.916,0.8,137,1
KEB_0030,Kebili,rural,residential,33.76576,8.90536,3888,1002,3.88,1.271,3058.4,5,5,0.552,1.0,426,2
KEB_0031,Kebili,rural,periphery,33.77622,9.0604,2687,727,3.69,1.634,1644.3,2,5,0.176,0.8,205,1
KEB_0032,Kebili,rural,periphery,33.7171,8.92407,3779,1278,2.96,0.499,7570.0,4,6,0.778,0.8,321,1
KEB_0033,Kebili,rural,residential,33.71024,8.94925,8917,2672,3.34,5.848,1524.8,3,14,0.153,1.0,798,1
KEB_0034,Kebili,rural,mixed,33.6804,8.94892,1952,632,3.08,1.248,1564.2,12,3,0.667,1.3,231,2
KEB_0035,Kebili,rural,park,33.64929,8.95412,4304,1213,3.55,0.718,5995.5,1,9,0.355,0.9,298,1
KEB_0036,Kebili,rural,mixed,33.72338,8.99099,3738,1439,2.6,0.797,4687.7,15,4,0.548,1.3,487,2
KEB_0037,Kebili,rural,residential,33.6899,9.03987,4359,1508,2.89,0.769,5668.4,6,6,0.617,1.0,435,1
KEB_0038,Kebili,rural,residential,33.70845,9.00034,4535,1610,2.82,4.199,1080.0,8,5,0.455,1.0,440,1
KEB_0039,Kebili,rural,park,33.74835,9.00364,1332,442,3.01,1.035,1286.4,0,1,0.178,0.9,77,1
KEB_0040,Kebili,rural,mixed,33.67073,8.96946,4730,1345,3.51,1.348,3507.7,11,7,0.262,1.3,572,2
KEB_0041,Kebili,rural,periphery,33.73504,8.96857,3206,1153,2.78,7.528,425.9,2,1,0.611,0.8,118,0
KEB_0042,Kebili,rural,mixed,33.74976,8.96881,1772,503,3.52,2.016,879.1,13,1,0.547,1.3,256,2
KEB_0043,Kebili,rural,residential,33.61903,8.93636,6300,1839,3.43,7.247,869.3,2,7,0.137,1.0,488,1
KEB_0044,Kebili,rural,residential,33.71501,8.95335,2958,920,3.21,2.274,1300.5,10,4,0.443,1.0,276,1
KEB_0045,Kebili,rural,residential,33.64998,8.96465,3839,1015,3.78,0.928,4138.5,1,7,0.235,1.0,403,2
KEB_0046,Kebili,rural,residential,33.65378,8.9308,1896,531,3.57,1.47,1289.5,0,4,0.813,1.0,146,1
KEB_0047,Kebili,rural,periphery,33.73726,8.96515,4931,1979,2.49,1.063,4637.9,1,2,0.616,0.8,284,1
KEB_0048,Kebili,rural,periphery,33.68203,8.94248,7184,1858,3.87,1.045,6877.4,0,7,0.92,0.8,464,1
KEB_0049,Kebili,rural,periphery,33.65859,9.0335,12658,3019,4.19,2.646,4783.8,2,14,0.386,0.8,829,1
